TRAP_DATE,GENUS,SPECIES,TYPE,GENDER,RURAL NORTH WEST,RURAL NORTH EAST,RURAL SOUTH EAST,RIVER VALLEY EAST,RIVER VALLEY WEST,RESIDENTIAL NORTH,RURAL SOUTH WEST,LAGOON,GOLF COURSE,INDUSTRIAL PARK,RESIDENTIAL SOUTH,TOTAL
7/5/2011,Aedes,increpitus,Banded legs,Female,,,,,,,2,,,,,2
7/5/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,
7/5/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,
7/5/2011,Aedes,riparius,Banded legs,Female,,,,,,,1,,,,,1
7/5/2011,Aedes,vexans,Banded legs,Female,35,37,11,4,6,20,31,10,,,47,201
7/5/2011,Culex,,,Female,,,,,,,,,,,,
7/5/2011,Culex,tarsalis,,Female,,,,,,,,,,,,
7/5/2011,Culex,territans,,Female,,,,,,,,,,,,
7/5/2011,Culiseta,,,Female,,,,,,,,,,,,
7/5/2011,Culiseta,alaskensis,,Female,,2,,,1,,1,,,,,4
7/5/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,
7/5/2011,Culiseta,incidens,,Female,,,,,,,,,,,,
7/5/2011,Culiseta,inornata,,Female,13,18,1,,,1,4,,,,7,44
7/5/2011,Culiseta,minnesotae,,Female,,,,,,,,,,,,
7/5/2011,Culiseta,morsitans,,Female,1,,,,,,,,,,,1
7/5/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,
7/5/2011,Anopheles,earlei,,Female,1,,,,,,,,,,,1
7/5/2011,,,Unknown,Female,,,,,,,,,,,,
7/5/2011,,,,Male,71,128,54,75,6,44,115,45,,,263,801
7/12/2011,Aedes,,,Female,9,,52,,3,,8,,,,,72
7/12/2011,Aedes,,Black legs,Female,19,,,3,7,2,16,5,,,4,56
7/12/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,spencerii,Black legs,Female,4,11,31,3,1,12,51,103,,,24,240
7/12/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,dorsalis,Banded legs,Female,4,14,10,7,2,3,52,85,,,23,200
7/12/2011,Aedes,euedes,Banded legs,Female,,,,,,1,8,,,,2,11
7/12/2011,Aedes,excrucians,Banded legs,Female,2,,,,,,,2,,,,4
7/12/2011,Aedes,fitchii,Banded legs,Female,2,,,,,,3,,,,2,7
7/12/2011,Aedes,flavescens,Banded legs,Female,,3,8,,,,10,7,,,2,30
7/12/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
7/12/2011,Aedes,riparius,Banded legs,Female,,,,,,,1,,,,,1
7/12/2011,Aedes,vexans,Banded legs,Female,722,1367,210,54,489,157,3178,501,,,628,7306
7/12/2011,Culex,,,Female,,,,,,,,,,,,0
7/12/2011,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/12/2011,Culex,territans,,Female,1,,,,,,,,,,,1
7/12/2011,Culiseta,,,Female,,,,,,,,,,,,0
7/12/2011,Culiseta,alaskensis,,Female,,,,,,,1,,,,,1
7/12/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
7/12/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/12/2011,Culiseta,inornata,,Female,36,56,7,2,10,6,41,5,,,23,186
7/12/2011,Culiseta,minnesotae,,Female,1,,,,,,,,,,,1
7/12/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
7/12/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/12/2011,Anopheles,earlei,,Female,6,,,,,,,,,,4,10
7/12/2011,,,Unknown,Female,29,0,52,3,10,2,26,5,,,4,131
7/12/2011,,,,Male,1095,674,14,79,194,129,464,66,,,737,3452
7/15/2011,Aedes,,,Female,,,1,,,,6,,,,,7
7/15/2011,Aedes,,Black legs,Female,9,,1,,,1,12,3,,,,26
7/15/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,spencerii,Black legs,Female,,,17,,1,2,5,1,,,,26
7/15/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,dorsalis,Banded legs,Female,4,13,5,1,,1,25,,,,,49
7/15/2011,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,fitchii,Banded legs,Female,1,,,,,,2,,,,,3
7/15/2011,Aedes,flavescens,Banded legs,Female,,12,4,,,,17,5,,,,38
7/15/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
7/15/2011,Aedes,riparius,Banded legs,Female,,,,,,,1,,,,,1
7/15/2011,Aedes,vexans,Banded legs,Female,401,1956,202,72,465,107,5274,1009,,,,9486
7/15/2011,Culex,,,Female,,,,,,,,,,,,0
7/15/2011,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/15/2011,Culex,territans,,Female,,,,,,,,,,,,0
7/15/2011,Culiseta,,,Female,,,,,,,,,,,,0
7/15/2011,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
7/15/2011,Culiseta,impatiens,,Female,,,4,,,,,,,,,4
7/15/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/15/2011,Culiseta,inornata,,Female,9,99,4,1,7,6,32,4,,,,162
7/15/2011,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
7/15/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
7/15/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/15/2011,Anopheles,earlei,,Female,3,,,,,,,,,,,3
7/15/2011,,,Unknown,Female,9,0,7,0,0,1,141,3,,,,161
7/15/2011,,,,Male,136,68,380,12,32,8,44,46,,,,726
7/19/2011,Aedes,,,Female,,,,,,,19,,,,,19
7/19/2011,Aedes,,Black legs,Female,21,3,,,2,,11,,,,,37
7/19/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
5/7/2013,Culex,,,Female,,,,,,,,,,,,0
7/19/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,spencerii,Black legs,Female,1,1,8,,,2,37,2,,,,51
7/19/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,dorsalis,Banded legs,Female,4,14,1,4,,,109,47,,,,179
7/19/2011,Aedes,euedes,Banded legs,Female,,,,,,,2,,,,,2
7/19/2011,Aedes,excrucians,Banded legs,Female,2,,,,,,3,,,,,5
7/19/2011,Aedes,fitchii,Banded legs,Female,2,,,,1,,5,,,,,8
7/19/2011,Aedes,flavescens,Banded legs,Female,,2,1,,,,25,,,,,28
7/19/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
7/19/2011,Aedes,vexans,Banded legs,Female,671,1257,22,48,383,210,2213,989,,,,5793
7/19/2011,Culex,,,Female,,,,,,,,,,,,0
7/19/2011,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/19/2011,Culex,territans,,Female,,,,,,,,,,,,0
7/19/2011,Culiseta,,,Female,,,,,,,,,,,,0
7/19/2011,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
7/19/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
7/19/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/19/2011,Culiseta,inornata,,Female,17,89,4,1,,2,20,3,,,,136
7/19/2011,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
7/19/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
7/19/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/19/2011,Anopheles,earlei,,Female,6,,,,,,,,,,,6
7/19/2011,,,Unknown,Female,22,4,0,0,2,0,31,0,,,,59
7/19/2011,,,,Male,108,38,9,5,18,15,16,72,,,,281
7/26/2011,Aedes,,,Female,,1,64,,,,8,3,,,,76
7/26/2011,Aedes,,Black legs,Female,29,,,,2,,10,2,,,3,46
7/26/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,spencerii,Black legs,Female,13,,5,,,,18,7,,,,43
7/26/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,dorsalis,Banded legs,Female,8,6,2,,,,23,29,,,2,70
7/26/2011,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,fitchii,Banded legs,Female,2,,,,,,5,,,,1,8
7/26/2011,Aedes,flavescens,Banded legs,Female,1,3,1,,,,22,9,,,,36
7/26/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
7/26/2011,Aedes,vexans,Banded legs,Female,1288,835,45,52,181,104,2957,475,,,549,6486
7/26/2011,Culex,,,Female,,,,,,,,,,,,0
7/26/2011,Culex,tarsalis,,Female,,,,,,,,,,,,0
7/26/2011,Culex,territans,,Female,1,,,,,,,,,,,1
7/26/2011,Culiseta,,,Female,,,,,,,,,,,,0
7/26/2011,Culiseta,alaskensis,,Female,1,,,,,,1,,,,,2
7/26/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
7/26/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
7/26/2011,Culiseta,inornata,,Female,192,304,32,3,13,4,142,8,,,18,716
7/26/2011,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
7/26/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
7/26/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
7/26/2011,Anopheles,earlei,,Female,5,,,,,,,,,,,5
7/26/2011,,,Unknown,Female,32,2,64,0,2,0,23,5,,,4,132
7/26/2011,,,,Male,414,66,9,14,22,9,23,67,,,203,827
8/2/2011,Aedes,,,Female,,,3,,1,,9,4,,,15,32
8/2/2011,Aedes,,Black legs,Female,9,,1,,,,2,1,,,1,14
8/2/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,spencerii,Black legs,Female,2,,1,,,,6,4,,,,13
8/2/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,campestris,Banded legs,Female,,,1,,,,,,,,,1
8/2/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,dorsalis,Banded legs,Female,3,5,3,,,,6,12,,,3,32
8/2/2011,Aedes,euedes,Banded legs,Female,,,,,,,2,,,,,2
8/2/2011,Aedes,excrucians,Banded legs,Female,1,,,,,,,,,,,1
8/2/2011,Aedes,fitchii,Banded legs,Female,,,,,,,2,,,,,2
8/2/2011,Aedes,flavescens,Banded legs,Female,,,,,,1,4,2,,,1,8
8/2/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/2/2011,Aedes,vexans,Banded legs,Female,154,363,5,30,39,54,327,92,,,112,1176
8/2/2011,Culex,,,Female,,,,,,,,,,,,0
8/2/2011,Culex,tarsalis,,Female,,1,,,,,,,,,,1
8/2/2011,Culex,territans,,Female,,,,,,,,,,,,0
8/2/2011,Culiseta,,,Female,,,,,,,,,,,,0
8/2/2011,Culiseta,alaskensis,,Female,,,,,2,,1,,,,1,4
8/2/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/2/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/2/2011,Culiseta,inornata,,Female,174,445,49,2,10,7,117,11,,,29,844
8/2/2011,Culiseta,minnesotae,,Female,2,,1,,,,,,,,,3
8/2/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/2/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/2/2011,Anopheles,earlei,,Female,34,1,,,,,,,,,,35
8/2/2011,,,Unknown,Female,9,1,4,0,1,0,13,5,,,16,49
8/2/2011,,,,Male,417,79,4,17,15,1,20,40,,,107,700
8/9/2011,Aedes,,,Female,8,1,1,,2,,1,1,,,,14
8/9/2011,Aedes,,Black legs,Female,9,,1,,2,,3,,,,,15
8/9/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,spencerii,Black legs,Female,7,10,16,2,,1,35,36,,,,107
8/9/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,campestris,Banded legs,Female,,,,,,,4,2,,,,6
8/9/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,dorsalis,Banded legs,Female,5,3,,1,,,5,23,,,,37
8/9/2011,Aedes,euedes,Banded legs,Female,2,,,,,1,1,,,,,4
8/9/2011,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,fitchii,Banded legs,Female,,,,,,,2,,,,,2
8/9/2011,Aedes,flavescens,Banded legs,Female,3,,,,,,4,,,,,7
8/9/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/9/2011,Aedes,vexans,Banded legs,Female,204,285,5,22,60,81,578,72,,,,1307
8/9/2011,Culex,,,Female,,,,,,,,,,,,0
8/9/2011,Culex,tarsalis,,Female,10,,,,,,,,,,,10
8/9/2011,Culex,territans,,Female,,,,,1,,,,,,,1
8/9/2011,Culiseta,,,Female,12,,1,,,,,,,,,13
8/9/2011,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/9/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/9/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/9/2011,Culiseta,inornata,,Female,1752,450,86,9,76,77,556,59,,,,3065
8/9/2011,Culiseta,minnesotae,,Female,,,1,,,,,,,,,1
8/9/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/9/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/9/2011,Anopheles,earlei,,Female,18,,,,,,,,,,,18
8/9/2011,,,Unknown,Female,29,0,52,3,10,2,26,5,,,,127
8/9/2011,,,,Male,1095,674,14,79,194,129,464,66,,,,2715
8/16/2011,Aedes,,,Female,,,,,,1,1,3,,,,5
8/16/2011,Aedes,,Black legs,Female,3,4,,,,,4,5,,,,16
8/16/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,spencerii,Black legs,Female,5,15,19,,,4,,5,,,3,51
8/16/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,,Banded legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,campestris,Banded legs,Female,,9,,,,,,,,,1,10
8/16/2011,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,dorsalis,Banded legs,Female,8,12,1,,,,1,12,,,1,35
8/16/2011,Aedes,euedes,Banded legs,Female,1,1,,,,1,,,,,2,5
8/16/2011,Aedes,excrucians,Banded legs,Female,1,,,,,,,,,,1,2
8/16/2011,Aedes,fitchii,Banded legs,Female,,1,,,,,1,,,,1,3
8/16/2011,Aedes,flavescens,Banded legs,Female,,1,,,,2,,6,,,,9
8/16/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/16/2011,Aedes,riparius,Banded legs,Female,1,,,,,,,,,,,1
8/16/2011,Aedes,vexans,Banded legs,Female,158,856,9,26,42,98,106,77,,,71,1443
8/16/2011,Culex,,,Female,,,,,,,,,,,,0
8/16/2011,Culex,tarsalis,,Female,5,1,,,,,,1,,,2,9
8/16/2011,Culex,territans,,Female,,1,,,,,,,,,3,4
8/16/2011,Culiseta,,,Female,,,,,,,,,,,1,1
8/16/2011,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/16/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/16/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/16/2011,Culiseta,inornata,,Female,220,408,61,14,98,57,504,67,,,173,1602
8/16/2011,Culiseta,minnesotae,,Female,1,,,,,,,,,,,1
8/16/2011,Culiseta,morsitans,,Female,,,,,,,,,,,,0
8/16/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/16/2011,Anopheles,earlei,,Female,5,,,,,,,,,,,5
8/16/2011,,,Unknown,Female,3,4,1,0,0,2,5,8,,,5,28
8/16/2011,,,,Male,105,110,18,38,10,14,2,20,,,46,363
8/23/2011,Aedes,,,Female,,2,2,1,2,,,,,,,7
8/23/2011,Aedes,,Black legs,Female,1,4,1,,,,,,,,3,9
8/23/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,spencerii,Black legs,Female,,2,2,,,,2,,,,,6
8/23/2011,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,,Banded legs,Female,,,,,,,2,,,,,2
8/23/2011,Aedes,campestris,Banded legs,Female,,1,,,,,,,,,,1
8/23/2011,Aedes,canadensis,Banded legs,Female,,1,,,,,,,,,,1
8/23/2011,Aedes,dorsalis,Banded legs,Female,,5,,,,,8,2,,,2,17
8/23/2011,Aedes,euedes,Banded legs,Female,,1,,,,,,,,,,1
8/23/2011,Aedes,excrucians,Banded legs,Female,1,2,,,,,,,,,,3
8/23/2011,Aedes,fitchii,Banded legs,Female,1,,,,,,,,,,,1
8/23/2011,Aedes,flavescens,Banded legs,Female,1,6,5,,,,4,,,,3,19
8/23/2011,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
8/23/2011,Aedes,vexans,Banded legs,Female,39,405,7,26,7,29,100,4,,,41,658
8/23/2011,Culex,,,Female,,,,,,,,,,,,0
8/23/2011,Culex,tarsalis,,Female,,,,,,,,,,,,0
8/23/2011,Culex,territans,,Female,,,,,,,,,,,,0
8/23/2011,Culiseta,,,Female,,,,,,,,,,,,0
8/23/2011,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
8/23/2011,Culiseta,impatiens,,Female,,,,,,,,,,,,0
8/23/2011,Culiseta,incidens,,Female,,,,,,,,,,,,0
8/23/2011,Culiseta,inornata,,Female,123,68,21,1,5,18,125,5,,,24,390
8/23/2011,Culiseta,minnesotae,,Female,,,,,1,,1,,,,,2
8/23/2011,Culiseta,morsitans,,Female,,,,,1,,,,,,,1
8/23/2011,Mansonia,perturbans,,Female,,,,,,,,,,,,0
8/23/2011,Anopheles,earlei,,Female,8,,,,,,,,,,,8
8/23/2011,,,Unknown,Female,1,6,3,1,2,0,3,0,,,3,19
8/23/2011,,,,Male,101,132,20,35,11,17,43,0,,,68,427
,,,,,,,,,,,,,,,,0
8/30/2011,Aedes,,,Female,1,1,,,,,1,,,,,3
8/30/2011,Aedes,,Black legs,Female,,6,,,,,2,,,,,8
8/30/2011,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
8/30/2011,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
8/30/2011,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
8/30/2011,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
